"","Network","Show_Name","dct_values","period"
"394","BRVO","GGD",0.99838628817511,94
"395","BRVO","GGD",0.998020001470537,95
"396","BRVO","GGD",0.997685543925358,96
"397","BRVO","GGD",0.997398759772428,97
"398","BRVO","GGD",0.997172417481048,98
"399","BRVO","GGD",0.997016147881671,99
"400","BRVO","GGD",0.996936397534496,100
"401","BRVO","LADIES OF LONDON",-0.393574460470863,1
"402","BRVO","LADIES OF LONDON",-0.390552789105244,2
"403","BRVO","LADIES OF LONDON",-0.384522257163652,3
"404","BRVO","LADIES OF LONDON",-0.375508434793023,4
"405","BRVO","LADIES OF LONDON",-0.363549548836741,5
"406","BRVO","LADIES OF LONDON",-0.348696329352158,6
"407","BRVO","LADIES OF LONDON",-0.331011805914799,7
"408","BRVO","LADIES OF LONDON",-0.310571054516595,8
"409","BRVO","LADIES OF LONDON",-0.287460896061304,9
"410","BRVO","LADIES OF LONDON",-0.261779547652169,10
"411","BRVO","LADIES OF LONDON",-0.233636228054022,11
"412","BRVO","LADIES OF LONDON",-0.203150718893709,12
"413","BRVO","LADIES OF LONDON",-0.170452883338248,13
"414","BRVO","LADIES OF LONDON",-0.135682144158765,14
"415","BRVO","LADIES OF LONDON",-0.0989869232493389,15
"416","BRVO","LADIES OF LONDON",-0.0605240448228472,16
"417","BRVO","LADIES OF LONDON",-0.0204581046500164,17
"418","BRVO","LADIES OF LONDON",0.0210391921573005,18
"419","BRVO","LADIES OF LONDON",0.063789722192686,19
"420","BRVO","LADIES OF LONDON",0.107609660891083,20
"421","BRVO","LADIES OF LONDON",0.152310222909902,21
"422","BRVO","LADIES OF LONDON",0.197698422818647,22
"423","BRVO","LADIES OF LONDON",0.243577853079529,23
"424","BRVO","LADIES OF LONDON",0.289749476232595,24
"425","BRVO","LADIES OF LONDON",0.336012428142156,25
"426","BRVO","LADIES OF LONDON",0.382164829116942,26
"427","BRVO","LADIES OF LONDON",0.428004599684734,27
"428","BRVO","LADIES OF LONDON",0.473330277783156,28
"429","BRVO","LADIES OF LONDON",0.517941834122154,29
"430","BRVO","LADIES OF LONDON",0.561641482480265,30
"431","BRVO","LADIES OF LONDON",0.60423448171622,31
"432","BRVO","LADIES OF LONDON",0.645529926309538,32
"433","BRVO","LADIES OF LONDON",0.685341522288527,33
"434","BRVO","LADIES OF LONDON",0.723488345461222,34
"435","BRVO","LADIES OF LONDON",0.759795578934174,35
"436","BRVO","LADIES OF LONDON",0.79409522698525,36
"437","BRVO","LADIES OF LONDON",0.82622680244947,37
"438","BRVO","LADIES OF LONDON",0.856037984881037,38
"439","BRVO","LADIES OF LONDON",0.883385246869605,39
"440","BRVO","LADIES OF LONDON",0.908134446014178,40
"441","BRVO","LADIES OF LONDON",0.930161380193171,41
"442","BRVO","LADIES OF LONDON",0.949352303913704,42
"443","BRVO","LADIES OF LONDON",0.965604403676517,43
"444","BRVO","LADIES OF LONDON",0.978826230454311,44
"445","BRVO","LADIES OF LONDON",0.988938087550378,45
"446","BRVO","LADIES OF LONDON",0.995872372280207,46
"447","BRVO","LADIES OF LONDON",0.99957387010081,47
"448","BRVO","LADIES OF LONDON",1,48
"449","BRVO","LADIES OF LONDON",0.997121010150057,49
"450","BRVO","LADIES OF LONDON",0.990920123026392,50
"451","BRVO","LADIES OF LONDON",0.981393629391138,51
"452","BRVO","LADIES OF LONDON",0.968550930743364,52
"453","BRVO","LADIES OF LONDON",0.952414530040935,53
"454","BRVO","LADIES OF LONDON",0.933019970703161,54
"455","BRVO","LADIES OF LONDON",0.910415724107528,55
"456","BRVO","LADIES OF LONDON",0.884663025997109,56
"457","BRVO","LADIES OF LONDON",0.855835662416925,57
"458","BRVO","LADIES OF LONDON",0.824019705996836,58
"459","BRVO","LADIES OF LONDON",0.78931320359461,59
"460","BRVO","LADIES OF LONDON",0.751825816504924,60
"461","BRVO","LADIES OF LONDON",0.711678414627425,61
"462","BRVO","LADIES OF LONDON",0.6690026261689,62
"463","BRVO","LADIES OF LONDON",0.623940344630285,63
"464","BRVO","LADIES OF LONDON",0.576643194998111,64
"465","BRVO","LADIES OF LONDON",0.527271961221243,65
"466","BRVO","LADIES OF LONDON",0.475995977206866,66
"467","BRVO","LADIES OF LONDON",0.422992483713976,67
"468","BRVO","LADIES OF LONDON",0.368445953657583,68
"469","BRVO","LADIES OF LONDON",0.312547388461868,69
"470","BRVO","LADIES OF LONDON",0.255493588215212,70
"471","BRVO","LADIES OF LONDON",0.197486398483806,71
"472","BRVO","LADIES OF LONDON",0.138731936733172,72
"473","BRVO","LADIES OF LONDON",0.0794398013878086,73
"474","BRVO","LADIES OF LONDON",0.0198222666282488,74
"475","BRVO","LADIES OF LONDON",-0.0399065339184029,75
"476","BRVO","LADIES OF LONDON",-0.0995314313940276,76
"477","BRVO","LADIES OF LONDON",-0.158837050598911,77
