"","Network","Show_Name","Season_num","dct_values","period"
"404","BRVO","BLOOD SWEAT HEELS",1,0.988537184914041,4
"405","BRVO","BLOOD SWEAT HEELS",1,0.980926120405547,5
"406","BRVO","BLOOD SWEAT HEELS",1,0.971446838290424,6
"407","BRVO","BLOOD SWEAT HEELS",1,0.960122202400343,7
"408","BRVO","BLOOD SWEAT HEELS",1,0.946979481642466,8
"409","BRVO","BLOOD SWEAT HEELS",1,0.932050259577176,9
"410","BRVO","BLOOD SWEAT HEELS",1,0.91537032979078,10
"411","BRVO","BLOOD SWEAT HEELS",1,0.896979577456408,11
"412","BRVO","BLOOD SWEAT HEELS",1,0.876921847527941,12
"413","BRVO","BLOOD SWEAT HEELS",1,0.855244800061935,13
"414","BRVO","BLOOD SWEAT HEELS",1,0.831999753210509,14
"415","BRVO","BLOOD SWEAT HEELS",1,0.807241514474153,15
"416","BRVO","BLOOD SWEAT HEELS",1,0.78102820084709,16
"417","BRVO","BLOOD SWEAT HEELS",1,0.753421048529036,17
"418","BRVO","BLOOD SWEAT HEELS",1,0.724484212915765,18
"419","BRVO","BLOOD SWEAT HEELS",1,0.694284559616721,19
"420","BRVO","BLOOD SWEAT HEELS",1,0.662891447280797,20
"421","BRVO","BLOOD SWEAT HEELS",1,0.630376503041271,21
"422","BRVO","BLOOD SWEAT HEELS",1,0.596813391417591,22
"423","BRVO","BLOOD SWEAT HEELS",1,0.562277577535146,23
"424","BRVO","BLOOD SWEAT HEELS",1,0.526846085544234,24
"425","BRVO","BLOOD SWEAT HEELS",1,0.490597253136157,25
"426","BRVO","BLOOD SWEAT HEELS",1,0.453610483067524,26
"427","BRVO","BLOOD SWEAT HEELS",1,0.415965992613457,27
"428","BRVO","BLOOD SWEAT HEELS",1,0.377744561876556,28
"429","BRVO","BLOOD SWEAT HEELS",1,0.339027281880834,29
"430","BRVO","BLOOD SWEAT HEELS",1,0.299895303378808,30
"431","BRVO","BLOOD SWEAT HEELS",1,0.260429587295135,31
"432","BRVO","BLOOD SWEAT HEELS",1,0.220710657721902,32
"433","BRVO","BLOOD SWEAT HEELS",1,0.180818358368807,33
"434","BRVO","BLOOD SWEAT HEELS",1,0.140831613356193,34
"435","BRVO","BLOOD SWEAT HEELS",1,0.100828193220009,35
"436","BRVO","BLOOD SWEAT HEELS",1,0.060884486975747,36
"437","BRVO","BLOOD SWEAT HEELS",1,0.0210752810629458,37
"438","BRVO","BLOOD SWEAT HEELS",1,-0.0185264540366942,38
"439","BRVO","BLOOD SWEAT HEELS",1,-0.0578497687461501,39
"440","BRVO","BLOOD SWEAT HEELS",1,-0.0968259301779918,40
"441","BRVO","BLOOD SWEAT HEELS",1,-0.135388608067823,41
"442","BRVO","BLOOD SWEAT HEELS",1,-0.173474050206618,42
"443","BRVO","BLOOD SWEAT HEELS",1,-0.211021246764882,43
"444","BRVO","BLOOD SWEAT HEELS",1,-0.247972082946177,44
"445","BRVO","BLOOD SWEAT HEELS",1,-0.284271479454592,45
"446","BRVO","BLOOD SWEAT HEELS",1,-0.31986752030947,46
"447","BRVO","BLOOD SWEAT HEELS",1,-0.354711567591382,47
"448","BRVO","BLOOD SWEAT HEELS",1,-0.388758362755425,48
"449","BRVO","BLOOD SWEAT HEELS",1,-0.421966114201497,49
"450","BRVO","BLOOD SWEAT HEELS",1,-0.454296570845751,50
"451","BRVO","BLOOD SWEAT HEELS",1,-0.48571508149308,51
"452","BRVO","BLOOD SWEAT HEELS",1,-0.516190639866679,52
"453","BRVO","BLOOD SWEAT HEELS",1,-0.545695915207495,53
"454","BRVO","BLOOD SWEAT HEELS",1,-0.574207268413369,54
"455","BRVO","BLOOD SWEAT HEELS",1,-0.601704753744701,55
"456","BRVO","BLOOD SWEAT HEELS",1,-0.628172106180286,56
"457","BRVO","BLOOD SWEAT HEELS",1,-0.653596714563381,57
"458","BRVO","BLOOD SWEAT HEELS",1,-0.677969580733847,58
"459","BRVO","BLOOD SWEAT HEELS",1,-0.701285264897072,59
"460","BRVO","BLOOD SWEAT HEELS",1,-0.723541817534286,60
"461","BRVO","BLOOD SWEAT HEELS",1,-0.744740698211319,61
"462","BRVO","BLOOD SWEAT HEELS",1,-0.764886681693988,62
"463","BRVO","BLOOD SWEAT HEELS",1,-0.783987751827567,63
"464","BRVO","BLOOD SWEAT HEELS",1,-0.802054983685305,64
"465","BRVO","BLOOD SWEAT HEELS",1,-0.819102414536294,65
"466","BRVO","BLOOD SWEAT HEELS",1,-0.835146904226137,66
"467","BRVO","BLOOD SWEAT HEELS",1,-0.850207985604523,67
"468","BRVO","BLOOD SWEAT HEELS",1,-0.864307705671964,68
"469","BRVO","BLOOD SWEAT HEELS",1,-0.877470458153315,69
"470","BRVO","BLOOD SWEAT HEELS",1,-0.889722808238169,70
