"","Show_Name","s1_cluster","Network","dct_values","period"
"340","BITTEN","3","SYFY",-0.314617662477516,31
"341","BITTEN","3","SYFY",-0.277263864173435,32
"342","BITTEN","3","SYFY",-0.239673230637281,33
"343","BITTEN","3","SYFY",0.874505536077087,73
"344","BITTEN","3","SYFY",0.885942555527456,74
"345","BITTEN","3","SYFY",0.89664302596674,75
"346","BITTEN","3","SYFY",0.906632503029791,76
"347","BITTEN","3","SYFY",0.915937315423086,77
"348","BITTEN","3","SYFY",0.924584396127466,78
"349","BITTEN","3","SYFY",0.932601113286341,79
"350","BITTEN","3","SYFY",0.940015101508757,80
"351","BITTEN","3","SYFY",0.946854094312994,81
"352","BITTEN","3","SYFY",0.953145758429692,82
"353","BITTEN","3","SYFY",0.134470760928156,43
"354","BITTEN","3","SYFY",0.170338515388712,44
"355","BITTEN","3","SYFY",0.205701490183186,45
"356","BITTEN","3","SYFY",0.240511464959616,46
"357","BITTEN","3","SYFY",0.274722904042263,47
"358","BITTEN","3","SYFY",0.308293045501778,48
"359","BITTEN","3","SYFY",0.341181978872466,49
"360","BITTEN","3","SYFY",0.373352711299772,50
"361","BITTEN","3","SYFY",0.404771221947102,51
"362","BITTEN","3","SYFY",0.435406504537649,52
"363","BITTEN","3","SYFY",0.465230597953848,53
"364","BITTEN","3","SYFY",0.494218604864249,54
"365","BITTEN","3","SYFY",0.522348698394846,55
"366","BITTEN","3","SYFY",0.54960211690888,56
"367","BITTEN","3","SYFY",0.575963147005917,57
"368","BITTEN","3","SYFY",0.601419094897121,58
"369","BITTEN","3","SYFY",0.625960246359145,59
"370","BITTEN","3","SYFY",0.649579815513651,60
"371","BITTEN","3","SYFY",0.672273882722979,61
"372","BITTEN","3","SYFY",0.69404132193479,62
"373","BITTEN","3","SYFY",0.714883717849364,63
"374","BITTEN","3","SYFY",0.734805273322631,64
"375","BITTEN","3","SYFY",0.753812707455533,65
"376","BITTEN","3","SYFY",0.771915144856159,66
"377","BITTEN","3","SYFY",0.789123996594769,67
"378","BITTEN","3","SYFY",0.805452833403489,68
"379","BITTEN","3","SYFY",0.820917251701781,69
"380","BITTEN","3","SYFY",0.83553473305579,70
"381","BITTEN","3","SYFY",0.849324497704173,71
"382","BITTEN","3","SYFY",0.862307352804935,72
"383","BITTEN","3","SYFY",0.973381086787218,86
"384","BITTEN","3","SYFY",0.977337553743675,87
