"","Show_Name","Network","Broadcast_Year","Cable_Qtr","DOW","Date","Episode_num","Season_num","Start_Time","End_Time","Genre","C3_Duration","C3_Impressions","LS_Duration","LS_Impressions","C3_Rebase","C3_Growth","LS_Rebase","LS_Growth","diff_C3_LS","higher_imps","avg_C3_LS","diff_C3_LS_rebase","diff_C3_LS_growth","avg_C3_LS_rebase","avg_C3_LS_growth","program_duration","unique_DOWs_total","unique_starts_total","unique_DOWs_season","unique_starts_season","change_DOW_overall","change_start_overall","change_DOW_season","change_start_season","C3_raw_cluster","C3_growth_cluster","LS_raw_cluster","LS_growth_cluster","raw_growth_C3_cluster","raw_growth_LS_cluster","C3_LS_raw_cluster","C3_LS_raw_diff_cluster","C3_LS_raw_avg_cluster","C3_LS_growth_cluster","C3_LS_growth_diff_cluster","C3_LS_growth_avg_cluster"
"918","STUDIO E","ENT",2013,"4Q","Mon","2013-10-14",38,2,"20:00","20:30","N",285,162687,30,171149,-20551,1.15240922753508,-24780,1.23968588773525,-8462,"LS",166918,4229,2.91763176554006,-22665.5,1.19715369223211,30,4,2,4,2,"Yes","Yes","Yes","Yes",2,4,4,4,1,3,2,1,1,3,5,3
"919","STUDIO E","ENT",2013,"4Q","Mon","2013-10-21",39,2,"20:00","20:30","N",356,129568,30,144737,-53670,1.25561095332181,-51192,1.18248271001886,-15169,"LS",137152.5,-2478,0.557848243127431,-52431,1.21702484460728,30,4,2,4,2,"Yes","Yes","Yes","Yes",2,4,4,4,1,3,2,1,1,3,5,3
"920","STUDIO E","ENT",2013,"4Q","Mon","2013-10-28",40,2,"20:00","20:30","N",330,199250,30,205988,16012,0.650278544542033,10059,0.702647727052061,-6738,"LS",202619,5953,2.25126150192936,13035.5,0.676898513959698,30,4,2,4,2,"Yes","Yes","Yes","Yes",2,4,4,4,1,3,2,1,1,3,5,3
"921","STUDIO E","ENT",2013,"4Q","Mon","2013-11-04",41,2,"20:00","20:30","N",330,131667,30,139196,-51571,1.5132873081334,-56733,1.47984137475215,-7529,"LS",135431.5,5162,0.894939567007571,-54152,1.49609950417739,30,4,2,4,2,"Yes","Yes","Yes","Yes",2,4,4,4,1,3,2,1,1,3,5,3
"922","STUDIO E","ENT",2013,"4Q","Mon","2013-11-11",42,2,"20:00","20:30","N",299,108275,30,139725,-74963,1.21604248441468,-56204,0.996213991769547,-31450,"LS",124000,-18759,0.23939586645469,-65583.5,1.09218951612903,30,4,2,4,2,"Yes","Yes","Yes","Yes",2,4,4,4,1,3,2,1,1,3,5,3
"923","STUDIO E","ENT",2013,"4Q","Mon","2013-11-18",43,2,"20:00","20:30","N",360,173154,30,194368,-10084,0.625310417316377,-1561,0.718868332235759,-21214,"LS",183761,-8523,1.48251154897709,-5822.5,0.674789536408705,30,4,2,4,2,"Yes","Yes","Yes","Yes",2,4,4,4,1,3,2,1,1,3,5,3
"924","STUDIO E","ENT",2013,"4Q","Mon","2013-12-02",44,2,"20:00","20:30","N",410,289175,30,326737,105937,0.59878620212674,130808,0.594876001187499,-37562,"LS",307956,-24871,0.564772908790799,118372.5,0.596711867929185,30,4,2,4,2,"Yes","Yes","Yes","Yes",2,4,4,4,1,3,2,1,1,3,5,3
"925","STUDIO E","ENT",2013,"4Q","Mon","2013-12-09",45,2,"20:00","20:30","N",375,212561,30,236561,29323,1.36043300511383,40632,1.38119554787137,-24000,"LS",224561,-11309,1.56508333333333,34977.5,1.37136902667872,30,4,2,4,2,"Yes","Yes","Yes","Yes",2,4,4,4,1,3,2,1,1,3,5,3
"926","STUDIO E","ENT",2013,"4Q","Mon","2013-12-16",46,2,"20:00","20:30","N",387,141456,30,159701,-41782,1.50266513969008,-36228,1.48127438150043,-18245,"LS",150578.5,-5554,1.31542888462592,-39005,1.49132180224933,30,4,2,4,2,"Yes","Yes","Yes","Yes",2,4,4,4,1,3,2,1,1,3,5,3
"927","STUDIO E","ENT",2013,"4Q","Mon","2013-12-23",47,2,"20:00","20:30","N",374,176987,30,196132,-6251,0.799245142298587,203,0.814252646177064,-19145,"LS",186559.5,-6454,0.952990336902585,-3024,0.807133917061313,30,4,2,4,2,"Yes","Yes","Yes","Yes",2,4,4,4,1,3,2,1,1,3,5,3
"928","THICKER THN WATER","BRVO",2013,"4Q","Sun","2013-11-10",1,1,"21:00","22:00","GD",720,760130,60,852049.5,0,NA,0,NA,-91919.5,"LS",806089.75,0,NA,0,NA,60,1,3,1,2,"No","Yes","No","Yes",5,2,1,5,4,1,3,1,2,1,2,1
"929","THICKER THN WATER","BRVO",2013,"4Q","Sun","2013-11-17",2,1,"21:00","22:00","GD",716,971022.916201117,60,1001228.5,210892.916201117,0.782813656935943,149179,0.851004041534974,-30205.5837988827,"LS",986125.708100559,61713.9162011173,3.04312939660515,180035.958100559,0.817431026671703,60,1,3,1,2,"No","Yes","No","Yes",5,2,1,5,4,1,3,1,2,1,2,1
"930","THICKER THN WATER","BRVO",2013,"4Q","Sun","2013-11-24",3,1,"21:00","22:00","GD",717,815435.39748954,60,839204.5,55305.3974895397,1.19080299823944,-12845,1.19306855480398,-23769.1025104603,"LS",827319.94874477,68150.3974895397,1.27079193611075,21230.1987447699,1.19195204901892,60,1,3,1,2,"No","Yes","No","Yes",5,2,1,5,4,1,3,1,2,1,2,1
"931","THICKER THN WATER","BRVO",2013,"4Q","Sun","2013-12-01",4,1,"21:00","22:00","GD",718,658544.334261838,60,690565,-101585.665738162,1.2382391815785,-161484.5,1.21524331525635,-32020.6657381615,"LS",674554.667130919,59898.8342618385,0.742305069632978,-131535.082869081,1.22646834876053,60,1,3,1,2,"No","Yes","No","Yes",5,2,1,5,4,1,3,1,2,1,2,1
"932","THICKER THN WATER","BRVO",2013,"4Q","Sun","2013-12-15",5,1,"21:00","22:00","GD",717,1118159.19107392,60,1141503.5,358029.191073919,0.588954005403604,289454,0.604960913391856,-23344.3089260808,"LS",1129831.34553696,68575.1910739192,1.37166903674699,323741.59553696,0.597040142137615,60,1,3,1,2,"No","Yes","No","Yes",5,2,1,5,4,1,3,1,2,1,2,1
"933","THICKER THN WATER","BRVO",2013,"4Q","Sun","2013-12-22",6,1,"21:00","22:00","GD",715,1038423.58181818,60,1081402,278293.581818182,1.0767852451079,229352.5,1.05557738935197,-42978.4181818182,"LS",1059912.79090909,48941.0818181818,0.543163520521481,253823.040909091,1.06596632782203,60,1,3,1,2,"No","Yes","No","Yes",5,2,1,5,4,1,3,1,2,1,2,1
"934","THICKER THN WATER","BRVO",2013,"4Q","Sun","2013-12-29",7,1,"21:00","22:00","GD",714,1100053.68627451,60,1160662,339923.68627451,0.943975366634107,308612.5,0.931711385399022,-60608.3137254901,"LS",1130357.84313725,31311.1862745099,0.709117537512724,324268.093137255,0.937678981345724,60,1,3,1,2,"No","Yes","No","Yes",5,2,1,5,4,1,3,1,2,1,2,1
"935","THICKER THN WATER","BRVO",2014,"1Q","Sun","2014-01-05",8,1,"22:00","23:00","GD",717,1231229.64156206,60,1215456.5,471099.641562064,0.893459391441282,363407,0.954918584087542,15773.1415620642,"C3",1223343.07078103,107692.641562064,-3.84250109510578,417253.320781032,0.923990882145258,60,1,3,1,2,"No","Yes","No","Yes",5,2,1,5,4,1,3,1,2,1,2,1
"936","THICKER THN WATER","BRVO",2015,"1Q","Sun","2015-01-04",1,2,"21:00","22:00","GD",718,814164.701949861,60,892784.5,0,NA,0,NA,-78619.7980501393,"LS",853474.60097493,0,NA,0,NA,60,1,3,1,2,"No","Yes","No","Yes",5,2,1,5,4,1,3,1,2,1,2,1
"937","THICKER THN WATER","BRVO",2015,"1Q","Sun","2015-01-11",2,2,"21:00","22:00","GD",718,936193.799442897,60,1033739,122029.097493036,0.869654020817429,140954.5,0.863645949316027,-97545.200557103,"LS",984966.399721449,-18925.4025069637,0.805983252903512,131491.798746518,0.866501234170318,60,1,3,1,2,"No","Yes","No","Yes",5,2,1,5,4,1,3,1,2,1,2,1
"938","THICKER THN WATER","BRVO",2015,"1Q","Sun","2015-01-18",3,2,"21:00","22:00","GD",688,721426.308139535,60,773742,-92738.3938103258,1.29769844664692,-119042.5,1.33602544517423,-52315.6918604651,"LS",747584.154069767,26304.1061896742,1.8645495660704,-105890.446905163,1.31753247358093,60,1,3,1,2,"No","Yes","No","Yes",5,2,1,5,4,1,3,1,2,1,2,1
"939","THICKER THN WATER","BRVO",2015,"1Q","Sun","2015-01-25",4,2,"21:00","22:00","GD",720,951883.875,60,1008823.5,137719.173050139,0.757893191687416,116039,0.766974599620251,-56939.625,"LS",980353.6875,21680.1730501393,0.918792349975348,126879.08652507,0.76256575927835,60,1,3,1,2,"No","Yes","No","Yes",5,2,1,5,4,1,3,1,2,1,2,1
"940","THICKER THN WATER","BRVO",2015,"1Q","Sun","2015-02-08",5,2,"21:00","22:00","GD",717,659277.69874477,60,640936.5,-154887.003205091,1.4438284152677,-251848,1.57398353815082,18341.1987447699,"C3",650107.099372385,96960.9967949092,-3.10446584175621,-203367.501602545,1.5079879737453,60,1,3,1,2,"No","Yes","No","Yes",5,2,1,5,4,1,3,1,2,1,2,1
"941","THICKER THN WATER","BRVO",2015,"1Q","Sun","2015-02-15",6,2,"21:30","22:30","GD",716,614793.294692737,60,600522,-199371.407257123,1.07235668384162,-292262.5,1.06729894991358,14271.2946927374,"C3",607657.647346369,92891.0927428767,1.28518113735705,-245816.953628562,1.06985751304438,60,1,3,1,2,"No","Yes","No","Yes",5,2,1,5,4,1,3,1,2,1,2,1
"942","THICKER THN WATER","BRVO",2015,"1Q","Sun","2015-03-01",7,2,"21:00","22:00","GD",700,809391.234285714,60,890731,-4773.46766414633,0.759574935643195,-2053.5,0.674190075342612,-81339.7657142857,"LS",850061.117142857,-2719.96766414633,-0.175452862046183,-3413.48383207317,0.714839951024661,60,1,3,1,2,"No","Yes","No","Yes",5,2,1,5,4,1,3,1,2,1,2,1
"943","THICKER THN WATER","BRVO",2015,"1Q","Sun","2015-03-08",8,2,"21:00","22:00","GD",718,942934.629526462,60,1004415.5,128769.927576602,0.858374704821465,111631,0.886815267187733,-61480.8704735376,"LS",973675.064763231,17138.9275766017,1.32300933750272,120200.463788301,0.873043942384995,60,1,3,1,2,"No","Yes","No","Yes",5,2,1,5,4,1,3,1,2,1,2,1
"944","THICKER THN WATER","BRVO",2015,"1Q","Sun","2015-03-15",9,2,"21:00","22:00","GD",716,762095.850558659,60,791573.5,-52068.8513912015,1.23729138380066,-101211,1.26888469611476,-29477.6494413408,"LS",776834.67527933,49142.1486087985,2.0856775095274,-76639.9256956008,1.25338774870357,60,1,3,1,2,"No","Yes","No","Yes",5,2,1,5,4,1,3,1,2,1,2,1
"945","TOTAL DIVAS","ENT",2013,"3Q","Sun","2013-07-28",1,1,"22:00","23:00","GV",779,780480.463414634,60,855185,0,NA,0,NA,-74704.5365853659,"LS",817832.731707317,0,NA,0,NA,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"946","TOTAL DIVAS","ENT",2013,"3Q","Sun","2013-08-04",2,1,"22:00","23:00","GV",776,789356.567010309,60,890748.5,8876.1035956752,0.988755267306772,35563.5,0.960074588955244,-101391.932989691,"LS",840052.533505155,-26687.3964043248,0.73678974631011,22219.8017978376,0.973549509213282,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"947","TOTAL DIVAS","ENT",2013,"3Q","Sun","2013-08-11",3,1,"22:00","23:00","GV",779,1057007.30166881,60,1083834.5,276526.838254172,0.746784403252533,228649.5,0.821849184538783,-26827.1983311938,"LS",1070420.9008344,47877.3382541721,3.77944546195104,252588.169127086,0.784787117712599,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"948","TOTAL DIVAS","ENT",2013,"3Q","Sun","2013-08-18",4,1,"22:00","23:00","GV",779,899077.299101412,60,861850.5,118596.835686778,1.17565786915679,6665.5,1.2575667125563,37226.7991014121,"C3",880463.899550706,111931.335686778,-0.720642090610905,62631.167843389,1.21574649611487,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"949","TOTAL DIVAS","ENT",2013,"3Q","Sun","2013-08-25",5,1,"22:00","23:00","GV",776,854728.659793814,60,912412.5,74248.1963791803,1.05188622002952,57227.5,0.944584275204472,-57683.8402061856,"LS",883570.579896907,17020.6963791803,-0.645359236977779,65737.8481895901,0.996483947726549,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"950","TOTAL DIVAS","ENT",2013,"3Q","Sun","2013-09-01",6,1,"22:00","23:00","GV",774,993262.565891473,60,1041844,212782.102476839,0.860526399710512,186659,0.875766909441337,-48581.4341085271,"LS",1017553.28294574,26123.1024768387,1.18736388220497,199720.551238419,0.868328562941726,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"951","TOTAL DIVAS","ENT",2013,"3Q","Sun","2013-09-08",7,1,"22:00","23:00","GV",750,750282.64,60,677865.5,-30197.8234146341,1.32385119012146,-177319.5,1.53694796386599,72417.14,"C3",714074.07,147121.676585366,-0.670855464721848,-103758.661707317,1.42499682553343,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"952","TOTAL DIVAS","ENT",2013,"3Q","Sun","2013-09-15",8,1,"22:00","23:00","GV",777,741129.317889318,60,676351.5,-39351.1455253162,1.01235050603146,-178833.5,1.00223848102651,64777.8178893179,"C3",708740.408944659,139482.354474684,1.11793114309184,-109092.322762658,1.00752554953552,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"953","TOTAL DIVAS","ENT",2013,"4Q","Sun","2013-11-10",9,1,"22:00","23:00","GV",774,659336.426356589,60,745925,-121144.037058045,1.12405334858368,-109260,0.90672855850119,-86588.5736434108,"LS",702630.713178295,-11884.0370580449,-0.748110462658572,-115202.018529022,1.0086954578725,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"954","TOTAL DIVAS","ENT",2013,"4Q","Sun","2013-11-17",10,1,"22:00","23:00","GV",779,908625.56097561,60,903316,128145.097560976,0.725641512493492,48131,0.825763077372702,5309.56097560981,"C3",905970.780487805,80014.0975609757,-16.3080476975718,88138.0487804879,0.775555601031608,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"955","TOTAL DIVAS","ENT",2013,"4Q","Sun","2013-11-24",11,1,"22:00","23:00","GV",778,562769.033419023,60,571836,-217711.429995611,1.61456211521694,-283349,1.57967669051966,-9066.96658097685,"LS",567302.516709512,65637.570004389,-0.585593972161501,-250530.214997805,1.59698001296142,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"956","TOTAL DIVAS","ENT",2013,"4Q","Sun","2013-12-01",12,1,"22:00","23:00","GV",779,920902.896020539,60,930899,140422.432605905,0.611105726619923,75714,0.614283611863371,-9996.1039794609,"LS",925900.94801027,64708.432605905,0.907050046658863,108068.216302952,0.612703246420285,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"957","TOTAL DIVAS","ENT",2013,"4Q","Sun","2013-12-08",13,1,"22:00","23:00","GV",780,836746.230769231,60,839440.5,56265.7673545966,1.10057609124088,-15744.5,1.10895173630531,-2694.26923076925,"LS",838093.365384615,72010.2673545966,3.71013552220499,20260.6336772983,1.10477064519579,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"958","TOTAL DIVAS","ENT",2013,"4Q","Sun","2013-12-15",14,1,"22:00","23:00","GV",867,800291.741637832,69,724120.173913043,19811.2782231974,1.04555149982779,-131064.826086957,1.15925578411078,76171.5677247881,"C3",762205.957775438,150876.104310154,-0.0353710618180236,-55626.7739318796,1.0995628633377,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"959","TOTAL DIVAS","ENT",2014,"1Q","Sun","2014-03-16",1,2,"21:00","22:00","GV",777,765431,60,704285.5,0,NA,0,NA,61145.5,"C3",734858.25,0,NA,0,NA,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"960","TOTAL DIVAS","ENT",2014,"1Q","Sun","2014-03-23",2,2,"21:00","22:00","GV",777,750752.666666667,60,824024.5,-14678.3333333334,1.0195514901046,119739,0.854690000115288,-73271.8333333334,"LS",787388.583333333,-134417.333333333,-0.834502116547741,52530.3333333333,0.933285375930965,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"961","TOTAL DIVAS","ENT",2014,"1Q","Sun","2014-03-30",3,2,"21:00","22:00","GV",779,893556.057766367,60,983563.5,128125.057766367,0.840185302468132,279278,0.837794916139121,-90007.4422336329,"LS",938559.778883184,-151152.942233633,0.814064165306922,203701.528883184,0.838932800071901,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"962","TOTAL DIVAS","ENT",2014,"2Q","Sun","2014-04-13",4,2,"21:00","22:00","GV",777,690227.324324324,60,667355,-75203.6756756756,1.29458227206679,-36930.5,1.47382352720816,22872.3243243244,"C3",678791.162162162,-38273.1756756756,-3.93521187253852,-56067.0878378379,1.38269298600409,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"963","TOTAL DIVAS","ENT",2014,"2Q","Sun","2014-04-20",5,2,"21:00","22:00","GV",779,863387.867779204,60,810891.5,97956.8677792042,0.799440610741634,106606,0.82298926551826,52496.3677792042,"C3",837139.683889602,-8649.13222079584,0.435693463984474,102281.433889602,0.810845758748761,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"964","TOTAL DIVAS","ENT",2014,"2Q","Sun","2014-04-27",6,2,"21:00","22:00","GV",748,831102.470588235,60,773010,65671.4705882353,1.03884647000041,68724.5,1.04900518751374,58092.4705882353,"C3",802056.235294118,-3053.0294117647,0.90366905121497,67197.9852941176,1.0437418812443,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"965","TOTAL DIVAS","ENT",2014,"2Q","Sun","2014-05-04",7,2,"21:00","22:00","GV",778,687369.796915167,60,634745,-78061.2030848329,1.20910530884267,-69540.5,1.21782763156858,52624.7969151671,"C3",661057.398457584,-8520.70308483287,1.10389918809344,-73800.8515424165,1.21329288071735,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"966","TOTAL DIVAS","ENT",2014,"2Q","Sun","2014-05-11",8,2,"21:00","22:00","GV",780,479693.884615385,60,436964.5,-285737.115384615,1.43293425027983,-267321,1.452623725726,42729.3846153846,"C3",458329.192307692,-18416.1153846154,1.23158330944508,-276529.057692308,1.4423200824917,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"967","TOTAL DIVAS","ENT",2014,"2Q","Sun","2014-05-18",9,2,"21:00","22:00","GV",838,801680,60,819030,36249,0.598360798093235,114744.5,0.533514645373185,-17350,"LS",810355,-78495.5,-2.46278873863888,75496.75,0.565590626710136,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"968","TOTAL DIVAS","ENT",2014,"2Q","Sun","2014-05-25",10,2,"21:00","22:00","GV",837,678934.05734767,60,621681.5,-86496.9426523298,1.18079214221754,-82604,1.31744309586179,57252.5573476702,"C3",650307.778673835,-3892.9426523298,-0.303043231669826,-84550.4713261649,1.24610995989091,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"969","TOTAL DIVAS","ENT",2014,"2Q","Sun","2014-06-01",11,2,"21:00","22:00","GV",838,963838.706443914,60,961282,198407.706443914,0.70440630035766,256996.5,0.646721253492732,2556.7064439141,"C3",962560.353221957,-58588.7935560859,22.3930899395793,227702.103221957,0.675602081985897,60,1,2,1,1,"No","Yes","No","No",2,5,4,3,2,2,2,1,1,2,1,2
"970","TROY STREET MAGIC","SYFY",2015,"1Q","Tue","2015-01-13",1,1,"22:00","23:00","GD",673,298277.060921248,60,310592,0,NA,0,NA,-12314.9390787518,"LS",304434.530460624,0,NA,0,NA,60,1,2,1,1,"No","Yes","No","No",1,1,5,5,1,3,1,1,3,4,4,4
"971","TROY STREET MAGIC","SYFY",2015,"1Q","Tue","2015-01-20",2,1,"22:00","23:00","GD",659,211683.684370258,60,230610.5,-86593.3765509902,1.40906967775338,-79981.5,1.34682505783561,-18926.815629742,"LS",221147.092185129,-6611.87655099019,0.650660909878568,-83287.4382754951,1.37661557044473,60,1,2,1,1,"No","Yes","No","No",1,1,5,5,1,3,1,1,3,4,4,4
"972","TROY STREET MAGIC","SYFY",2015,"1Q","Tue","2015-01-27",3,1,"22:00","23:00","GD",703,222335.687055477,60,201450.5,-75941.3738657716,0.952090450137406,-109141.5,1.14475019918044,20885.1870554765,"C3",211893.093527738,33200.1261342284,-0.906231559213113,-92541.4369328858,1.0436729602807,60,1,2,1,1,"No","Yes","No","No",1,1,5,5,1,3,1,1,3,4,4,4
"973","TROY STREET MAGIC","SYFY",2015,"1Q","Tue","2015-02-03",4,1,"22:00","23:00","GD",674,245085.065281899,60,255043.5,-53191.995639349,0.907177623409015,-55548.5,0.789867218729354,-9958.43471810088,"LS",250064.28264095,2356.50436065096,-2.09723592579411,-54370.2478196745,0.847354493372335,60,1,2,1,1,"No","Yes","No","No",1,1,5,5,1,3,1,1,3,4,4,4
"974","TROY STREET MAGIC","SYFY",2015,"1Q","Tue","2015-02-10",5,1,"22:00","23:00","GD",689,222392.410740203,60,226269,-75884.650181045,1.10203879919358,-84323,1.1271694310754,-3876.5892597968,"LS",224330.705370102,8438.34981895503,2.56886506429181,-80103.8250905225,1.11471268379597,60,1,2,1,1,"No","Yes","No","No",1,1,5,5,1,3,1,1,3,4,4,4
"975","TROY STREET MAGIC","SYFY",2015,"1Q","Tue","2015-02-17",6,1,"22:00","23:00","GD",673,305960.273402675,60,307696,7683.21248142642,0.726866949970045,-2896,0.735365425614893,-1735.72659732541,"LS",306828.136701337,10579.2124814264,2.23341006917233,2393.60624071321,0.731128206760459,60,1,2,1,1,"No","Yes","No","No",1,1,5,5,1,3,1,1,3,4,4,4
"976","TROY STREET MAGIC","SYFY",2015,"2Q","Tue","2015-05-19",1,2,"22:00","23:00","GD",701,200923.684736091,61,193322.508196721,0,NA,0,NA,7601.17653936998,"C3",197123.096466406,0,NA,0,NA,60,1,2,1,2,"No","Yes","No","Yes",1,1,5,5,1,3,1,1,3,4,4,4
"977","TROY STREET MAGIC","SYFY",2015,"2Q","Tue","2015-05-26",2,2,"22:00","23:00","GD",778,97162.3251928021,60,119971,-103761.359543289,2.06791762483445,-73351.5081967213,1.61141032580141,-22808.6748071979,"LS",108566.662596401,-30409.8513465679,-0.333258139879797,-88556.4338700053,1.8156871709248,60,1,2,1,2,"No","Yes","No","Yes",1,1,5,5,1,3,1,1,3,4,4,4
"978","TROY STREET MAGIC","SYFY",2015,"2Q","Tue","2015-06-02",3,2,"22:00","23:00","GD",674,177503.314540059,60,161664.5,-23420.370196032,0.547383159827555,-31658.0081967213,0.742098605445228,15838.8145400593,"C3",169583.90727003,8237.63800068936,-1.44004936414342,-27539.1891963767,0.640194369525462,60,1,2,1,2,"No","Yes","No","Yes",1,1,5,5,1,3,1,1,3,4,4,4
"979","TROY STREET MAGIC","SYFY",2015,"2Q","Tue","2015-06-02",4,2,"23:00","00:00","GD",644,155792.672360248,60,156289.5,-45131.0123758428,1.1393559905668,-37033.0081967213,1.03439130587787,-496.827639751544,"LS",156041.086180124,-8098.00417912152,-31.8798981231803,-41082.0102862821,1.08679009754054,60,1,2,1,2,"No","Yes","No","Yes",1,1,5,5,1,3,1,1,3,4,4,4
"980","UNTYING KNOT","BRVO",2014,"2Q","Wed","2014-06-04",1,1,"22:00","22:30","GD",344,335361,30,352289,0,NA,0,NA,-16928,"LS",343825,0,NA,0,NA,30,3,1,1,1,"Yes","No","No","No",4,5,3,3,5,5,5,3,5,2,4,2
"981","UNTYING KNOT","BRVO",2014,"2Q","Wed","2014-06-11",2,1,"22:00","22:30","GD",345,451946,30,490498,116585,0.742037765573763,138209,0.718227189509437,-38552,"LS",471222,-21624,0.439095247976759,127397,0.729645474956602,30,3,1,1,1,"Yes","No","No","No",4,5,3,3,5,5,5,3,5,2,4,2
"982","UNTYING KNOT","BRVO",2014,"2Q","Wed","2014-06-18",3,1,"22:00","22:30","GD",344,429536,30,447754,94175,1.05217257692021,95465,1.09546313377435,-18218,"LS",438645,-1290,2.11614886376112,94820,1.07426734603153,30,3,1,1,1,"Yes","No","No","No",4,5,3,3,5,5,5,3,5,2,4,2
"983","UNTYING KNOT","BRVO",2014,"2Q","Wed","2014-06-25",4,1,"22:00","22:30","GD",345,288674,30,312963,-46687,1.48796219957461,-39326,1.43069308512508,-24289,"LS",300818.5,-7361,0.750051463625509,-43006.5,1.45817162175864,30,3,1,1,1,"Yes","No","No","No",4,5,3,3,5,5,5,3,5,2,4,2
"984","UNTYING KNOT","BRVO",2014,"3Q","Wed","2014-07-02",5,1,"22:00","22:30","GD",342,349132,30,362615.6,13771,0.826833403984739,10326.6,0.86307097653824,-13483.6,"LS",355873.8,3444.40000000002,1.80137352042482,12048.8,0.845295439001129,30,3,1,1,1,"Yes","No","No","No",4,5,3,3,5,5,5,3,5,2,4,2
"985","UNTYING KNOT","BRVO",2014,"3Q","Wed","2014-07-09",6,1,"22:00","22:30","GD",344,305079,30,305548.3,-30282,1.14439866395262,-46740.7,1.18677014403287,-469.299999999988,"LS",305313.65,16458.7,28.7313019390588,-38511.35,1.16560068637612,30,3,1,1,1,"Yes","No","No","No",4,5,3,3,5,5,5,3,5,2,4,2
"986","UNTYING KNOT","BRVO",2015,"4Q","Sun","2015-11-08",1,2,"22:00","23:00","GD",779,849070.80872914,60,844130.5,0,NA,0,NA,4940.30872913997,"C3",846600.65436457,0,NA,0,NA,60,3,1,3,1,"Yes","No","Yes","No",4,5,3,3,5,5,5,3,5,2,4,2
"987","UNTYING KNOT","BRVO",2015,"4Q","Wed","2015-11-11",2,2,"22:00","23:00","GD",747,230812.180722892,60,225029.5,-618258.628006248,3.67862218566583,-619101,3.75119928720457,5782.68072289156,"C3",227920.840361446,842.371993751585,0.854328462158228,-618679.814003124,3.71445038997749,60,3,1,3,1,"Yes","No","Yes","No",4,5,3,3,5,5,5,3,5,2,4,2
"988","UNTYING KNOT","BRVO",2015,"4Q","Wed","2015-11-18",3,2,"22:00","23:00","GD",776,179809.590206186,60,187164.5,-669261.218522954,1.28364777684117,-656966,1.20230866430333,-7354.90979381444,"LS",183487.045103093,-12295.2185229544,-0.786234078323415,-663113.609261477,1.24216311965451,60,3,1,3,1,"Yes","No","Yes","No",4,5,3,3,5,5,5,3,5,2,4,2
"989","UNTYING KNOT","BRVO",2016,"1Q","Mon","2016-01-04",4,2,"22:00","23:00","GD",775,241740.130322581,60,251083.45,-607330.678406559,0.743813573552085,-593047.05,0.745427466445917,-9343.31967741938,"LS",246411.79016129,-14283.6284065593,0.787183789888891,-600188.86420328,0.744635818695973,60,3,1,3,1,"Yes","No","Yes","No",4,5,3,3,5,5,5,3,5,2,4,2
"990","UNTYING KNOT","BRVO",2016,"1Q","Mon","2016-01-11",5,2,"22:00","23:00","GD",747,270552.366800535,60,277020.716666667,-578518.441928605,0.893505879033035,-567109.783333333,0.906370660726156,-6468.3498661312,"LS",273786.541733601,-11408.6585952712,1.44446727075506,-572814.112630969,0.900014254174163,60,3,1,3,1,"Yes","No","Yes","No",4,5,3,3,5,5,5,3,5,2,4,2
